serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
71004920,,,0,0,0,0,2.0,1977-05-17,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,,1000,BUMSTEAD'S,0,0,0,,1906-02-13,,0,1966-05-03,1,0,0,0,0,0,0,0,0,0,710,1977-05-17,0,0,1,0,0,,,,,,,,,,,,,49581,5
71004923,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1954-04-10,0,0,0,0,0.0,1995-06-29,5W23,K-28,0,0,0,,1956-09-04,1976-09-04,0,,0,1,0,0,0,1,0,0,0,0,900,1997-06-10,0,0,1,1,0,,,,,,,,,,,,,633965,5
71004940,,,0,0,0,0,2.0,1977-05-17,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,,,BEE DESIGN,0,0,0,,1905-08-29,,0,1965-12-07,1,0,0,0,0,0,0,0,0,0,710,1977-05-17,0,0,1,0,0,,,,,,,,,,,,,45884,5
71004942,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-10,0,0,0,0,0.0,2004-06-24,1000,TOBIN BRONZE,0,0,0,,1905-09-12,1985-09-12,0,,0,0,0,0,0,0,0,0,0,0,900,2006-06-24,0,0,1,1,0,,,,,,,,,,,,,46251,5
71004962,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-10,0,0,0,0,0.0,1989-06-01,5000,PRINCETON,0,0,0,,1906-01-30,1966-01-30,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49319,5
71004964,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-10,0,0,0,0,0.0,1999-04-09,5000,SUFFOLK,0,0,0,,1906-06-12,1966-06-12,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,53941,5
71004966,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-10,0,0,0,0,0.0,1999-04-09,5000,CROYDON,0,0,0,,1906-06-26,1966-06-26,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,54296,5
71004968,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-10,0,0,0,0,0.0,1999-04-09,5W23,TREMONT,0,0,0,,1906-04-10,1966-04-10,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51360,5
71004969,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-10,0,0,0,0,0.0,1989-06-01,5000,SHAWMUT,0,0,0,,1906-02-13,1966-02-13,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49750,5
71005043,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,5000,CERENA,0,0,0,,1905-08-15,1985-08-15,0,1947-12-23,1,1,0,0,0,1,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,45338,5
71005057,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,5000,PERFECT,0,0,0,,1905-10-31,1985-10-31,0,1947-12-09,1,1,0,0,0,1,0,0,0,0,900,1986-03-20,0,0,1,1,0,,,,,,,,,,,,,47203,5
71005058,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,,2015-11-16,1000,CERESOTA,0,0,0,,1905-10-31,2015-10-31,0,1947-12-23,1,1,0,0,0,1,0,0,0,0,800,2015-11-16,0,0,1,1,0,,,,,,,,,,,,,47204,5
71005086,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1999-04-09,5000,NEMO,0,0,0,,1906-04-03,1966-04-03,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,50936,5
71005088,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,5000,SMART SET,0,0,0,,1905-12-12,1965-12-12,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,48107,5
71005101,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,1,0,0,1,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,5000,PINTOFF,0,0,0,,1906-02-20,1966-02-20,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49859,5
71005131,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,1000,DELTABESTON,0,0,0,,1905-10-10,1985-10-10,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46764,5
71005155,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1999-04-09,5000,PRINCESS,0,0,0,,1906-04-17,1966-04-17,0,1966-08-02,1,1,0,0,0,1,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51412,5
71005157,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,,2004-07-01,1000,IMPERIAL,0,0,0,,1906-04-17,1986-04-17,0,1966-08-02,1,1,0,0,0,1,0,0,0,0,900,2007-01-20,0,0,1,1,0,,,,,,,,,,,,,51383,5
71005163,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1999-04-09,5000,HERCULES,0,0,0,,1906-04-24,1966-04-24,0,1966-08-02,1,0,0,0,0,1,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,51721,5
71005166,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1994-03-05,3000,CROWN FLEXOR,0,0,0,,1907-08-20,1967-08-20,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,64717,5
71005218,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,3000,LIVINGSTON'S TRUE BLUE SEEDS THE LIVINGSTON SEED CO COLUMBUS OHIO,0,0,0,,1906-03-20,1966-03-20,0,1953-12-15,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50530,5
71005227,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,3000,PEYCHAUD'S AMERICAN AROMATIC BITTER CORDIAL,0,0,0,,1905-11-07,,0,1953-03-24,1,1,0,0,0,1,0,0,0,0,900,1986-06-06,0,0,1,1,0,,,,,,,,,,,,,47486,5
71005235,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,5000,BURLINGTON,0,0,0,,1906-01-30,1966-01-30,0,1948-12-07,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49211,5
71005247,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-11,0,0,0,0,0.0,1989-06-01,1000,BENGAL,0,0,0,,1906-03-27,1966-03-27,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50751,5
71005322,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-12,0,0,0,0,0.0,1999-04-09,3000,P & F BRAND,0,0,0,,1906-06-26,1966-06-26,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,54384,5
71005369,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-12,0,0,0,0,0.0,1989-06-01,3000,ELECTRO-SILICON OR MAGIC BRILLIANT.,0,0,0,,1906-01-23,1966-01-23,0,1948-07-27,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49035,5
71005374,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-12,0,0,0,0,0.0,2004-07-01,5T07,GREAT WESTERN,0,0,0,,1906-03-13,1986-03-13,0,1948-10-26,1,1,0,0,0,1,0,0,0,0,900,2006-12-16,0,0,1,1,0,,,,,,,,,,,,,50335,5
71005396,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,1994-03-05,3000,MCK & R,0,0,0,,1907-07-23,1967-07-23,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,64144,5
71005480,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,2004-06-24,1000,BLACK LEAF,0,0,0,,1905-10-24,1985-10-24,0,,0,0,0,0,0,0,0,0,0,0,900,2006-07-29,0,0,1,1,0,,,,,,,,,,,,,47058,5
71005481,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,1989-06-01,5000,ROSE LEAF,0,0,0,,1905-11-28,1965-11-28,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47961,5
71005482,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,2004-06-24,1000,NICO-FUME,0,0,0,,1905-10-17,1985-10-17,0,1996-03-12,1,0,0,0,0,0,0,0,0,0,900,2006-07-22,0,0,1,1,0,,,,,,,,,,,,,46922,5
71005494,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,,2016-06-04,5T07,JOHN REUTER M.D.,0,0,0,,1906-06-19,2016-06-19,0,,0,0,0,0,0,1,0,0,0,0,800,2016-06-04,0,0,1,1,0,,,,,,,,,,,,,53947,5
71005495,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,1999-04-09,3000,O TRICOFERO DE BARRY,0,0,0,,1906-06-19,1966-06-19,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,53971,5
71005496,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,,2016-06-04,3T17,TRICOFERO,0,0,0,,1906-06-19,2016-06-19,0,,0,0,0,0,0,1,0,0,0,0,800,2016-06-04,0,0,1,1,0,,,,,,,,,,,,,54096,5
71005531,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,1999-04-09,3000,ONGOLINE,0,0,0,,1906-08-07,1966-08-07,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,54971,5
71005532,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,1989-06-01,1000,LUSTROLA,0,0,0,,1905-12-26,1965-12-26,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,48343,5
71005533,,,0,0,0,0,2.0,2010-01-13,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,2010-01-13,5T09,DIAMOND,0,0,0,1906-05-01,1906-06-26,1986-06-26,0,,0,0,0,0,0,0,0,0,0,0,710,2010-01-13,0,0,1,1,0,,,,,,,,,,,,,54273,5
71005548,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,1989-06-01,5000,MASCOT,0,0,0,,1905-08-22,1985-08-22,0,1963-05-07,1,0,0,0,0,1,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,45530,5
71005564,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-13,0,0,0,0,0.0,2004-07-01,3S17,"RED TOP PEARSON'S RED TOP SNUFF BYFIELD, MASS. PEARSONS MILLS",0,0,0,,1906-04-03,1986-04-03,0,,0,0,0,0,0,0,0,0,0,0,900,2007-01-06,0,0,1,1,0,,,,,,,,,,,,,50871,5
71005610,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1999-04-09,3000,SCOTCH,0,0,0,,1906-06-12,1966-06-12,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,53909,5
71005611,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1999-04-09,5000,SCOTCH,0,0,0,,1906-06-12,1966-06-12,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,53910,5
71005613,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,,2015-07-24,1000,BUCKEYE,0,0,0,,1906-06-19,2016-06-19,0,,0,0,0,0,0,1,0,0,0,0,800,2015-07-24,0,0,1,1,0,,,,,,,,,,,,,54155,5
71005619,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1989-06-01,5000,E & W,0,0,0,,1905-08-22,1985-08-22,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,45582,5
71005621,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1989-06-01,5000,E & W,0,0,0,,1905-09-26,1985-09-26,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46604,5
71005636,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1999-04-09,1000,HART,0,0,0,,1906-04-24,1966-04-24,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,51743,5
71005663,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1989-06-01,5000,"A & CO. PONCE, P.R.",0,0,0,,1905-09-19,1985-09-19,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46419,5
71005695,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,2008-08-12,3R21,S.S.P. CO. PURITAS ET CURA,0,0,0,,1907-05-14,1987-05-14,0,1948-09-07,1,1,0,0,0,1,0,0,0,0,900,2008-02-16,0,0,1,1,0,,,,,,,,,,,,,62560,5
71005696,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1999-04-09,1000,OVERLAND,0,0,0,,1906-12-11,1966-12-11,0,1948-09-07,1,1,0,0,0,1,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,58233,5
71005717,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1999-04-09,5000,LEWIS' LYE,0,0,0,,1906-08-21,1966-08-21,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,56078,5
71005718,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1989-06-01,3000,PEERLESS,0,0,0,,1906-03-20,1966-03-20,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50475,5
71005724,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,,2015-09-25,1000,NECCO,0,0,0,,1906-01-30,2016-01-30,0,,0,0,0,0,0,1,0,0,0,0,800,2015-09-25,0,0,1,1,0,,,,,,,,,,,,,49295,5
71005742,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-15,0,0,0,0,0.0,1989-06-01,1000,NATIONAL,0,0,0,,1906-02-06,1966-02-06,0,1958-08-05,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49441,5
71005764,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-05-12,0,0,0,0,,2005-07-28,3S17,NECCO SWEETS,0,0,0,,1906-01-30,2006-01-30,0,,0,0,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,49239,5
71005782,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,1999-04-09,3000,KEYSTONE,0,0,0,,1906-07-31,1966-07-31,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,54834,5
71005783,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,1989-06-01,3000,PEARL TOP,0,0,0,,1905-11-14,1965-11-14,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47694,5
71005786,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,1989-06-01,1000,PEARL,0,0,0,,1905-11-14,1965-11-14,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47696,5
71005788,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,1989-06-01,3000,THERMO,0,0,0,,1905-11-14,1965-11-14,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47698,5
71005816,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,1989-06-01,3000,AB CO,0,0,0,,1905-10-03,1985-10-03,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46735,5
71005818,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,2004-07-02,3000,WRIGHT'S CONDENSED SMOKE,0,0,0,,1906-05-22,1966-05-22,0,1953-12-01,1,1,0,0,0,1,0,0,0,0,900,1988-12-21,0,0,1,1,0,,,,,,,,,,,,,53070,5
71005839,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,,2022-01-11,5000,CAMPBELL'S,0,0,0,,1906-01-02,2016-01-02,0,1954-03-09,1,1,0,0,0,1,0,0,0,0,800,2015-04-02,0,0,1,1,0,,,,,,,,,,,,,48461,5
71005846,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-16,0,0,0,0,0.0,1989-06-01,3000,OKONITE,0,0,0,,1905-10-31,1985-10-31,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-20,0,0,1,1,0,,,,,,,,,,,,,47349,5
71005873,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-17,0,0,0,0,0.0,1989-06-01,5W23,ALETRIS CORDIAL,0,0,0,,1906-02-20,1966-02-20,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49814,5
71005884,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-17,0,0,0,0,0.0,1989-06-01,5000,"""HERCULES""",0,0,0,,1906-01-23,1966-01-23,0,1949-08-30,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49139,5
71005911,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-17,0,0,0,0,,2004-06-24,3T19,LONG SHORE,0,0,0,,1905-12-05,1985-12-05,0,,0,0,0,0,0,0,0,0,0,0,900,2006-09-09,0,0,1,1,0,,,,,,,,,,,,,48007,5
71005915,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-17,0,0,0,0,,2015-05-30,5S07,CHAS. H. FLETCHER.,0,0,0,1905-09-19,1905-11-14,2015-11-14,0,,0,0,0,0,0,1,0,0,0,0,800,2015-05-30,0,0,1,1,0,,,,,,,,,,,,,47588,5
71005944,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1989-06-01,3000,DOAN'S BACK ACHE KIDNEY PILLS,0,0,0,,1905-08-29,1985-08-29,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,45864,5
71005959,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1989-06-01,5000,RUPPINER,0,0,0,,1906-02-13,1966-02-13,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49727,5
71005969,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,,2016-04-04,3S11,SMITH BROTHERS,0,0,0,,1906-04-03,2016-04-03,0,,0,0,0,0,0,1,0,0,0,0,800,2016-04-04,0,0,1,1,0,,,,,,,,,,,,,50947,5
71005980,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1989-06-01,3000,WOODBERRY,0,0,0,,1906-03-06,1966-03-06,0,1948-08-03,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50181,5
